RecordID_1	RecordID_2	Record1_Len	Record2_Len	MaxJaccardContain
group_491	group_4456	1425	1491	0.007168458781362007
group_4712	ddpC~~~dppC	867	1173	0.007168458781362007
group_0	group_3979	12705	12693	0.007107320540156361
group_6334	group_4849	762	735	0.0070921985815602835
aceE	mdeB	2709	2715	0.0070921985815602835
glnQ	group_1952	756	738	0.007062146892655367
gsiA~~~dppD	group_4041	1023	1752	0.007049345417925478
group_1036	group_6220	1023	1035	0.007049345417925478
group_1941	group_763	741	1191	0.007032348804500703
group_3761	group_366	1620	1599	0.007010834926704908
group_2653	group_2661	465	465	0.006896551724137931
group_4738	group_1906	891	756	0.006887052341597796
group_408	group_6369	1539	1485	0.006872852233676976
group_247	group_4650	1839	1794	0.006802721088435374
ugpC	group_4801	1089	1062	0.006782945736434108
yciW	group_6007	480	480	0.006666666666666667
tssF	tssG	1839	1095	0.006572769953051643
group_3762	group_882	1110	1122	0.006481481481481481
group_509	group_3017	1407	339	0.006472491909385114
group_377	group_6368	1584	1584	0.006435006435006435
group_1723	group_1635	807	852	0.006435006435006435
group_3953	group_1144	966	987	0.00641025641025641
group_4501	group_3618	1884	1596	0.006385696040868455
group_1703	group_3903	816	825	0.006361323155216285
group_4905	group_3761	1617	1620	0.00630119722747322
group_240	group_5703	1866	1776	0.006300114547537228
gsiA	btuD~~~dppD	984	1146	0.006289308176100629
group_576	group_547	1326	1353	0.006172839506172839
group_3513	group_252	1911	1812	0.006172839506172839
group_3514	group_40	3144	3183	0.0061014771997430954
group_6503	tcyC	1089	852	0.006082725060827251
group_1622	gltR	852	852	0.006082725060827251
group_1049	group_4660	1017	1017	0.0060790273556231
group_681	group_763	1233	1191	0.006044905008635579
group_2073	group_1667	693	828	0.006033182503770739
group_2021	group_6543	714	726	0.005847953216374269
group_371	ilvA	1587	1605	0.005780346820809248
group_3792	group_6060	1422	1416	0.005772005772005772
group_1973	group_4849	732	735	0.005698005698005698
glnQ	group_1973	756	732	0.005698005698005698
group_1418	group_3525	909	927	0.005688282138794084
group_1	group_1956	12393	738	0.005649717514124294
bdlA	group_5843	1455	1884	0.005614035087719298
group_1361	group_3710	927	978	0.005574136008918618
group_1180	group_1345	978	930	0.005555555555555556
group_4341	group_1906	1836	756	0.005509641873278237
group_366	group_4868	1599	1491	0.0054757015742642025
group_2853	group_2744	396	432	0.00546448087431694
group_442	group_4205	1497	1551	0.0054533060668029995
group_3658	group_5823	1314	1359	0.005451713395638629
group_1849	urtD	768	840	0.005420054200542005
group_6872	group_2362	588	588	0.005376344086021506
group_335	btuD~~~dppD	1644	1146	0.005376344086021506
group_3953	group_5426	966	1005	0.005341880341880342
group_821	group_823	1155	1155	0.005333333333333333
gsiA	group_4655	984	1011	0.005241090146750524
group_340	gsiA	1635	984	0.005241090146750524
group_4539	group_79	2709	2706	0.00523168908819133
group_4539	group_78	2709	2712	0.005225830533781261
group_1146	group_1123	987	993	0.00522466039707419
group_1140	group_1100	987	996	0.00522466039707419
group_1748	group_4341	798	1836	0.005208333333333333
oppF~~~dppD	group_4740	1002	996	0.005175983436853002
group_3659	fecE	840	804	0.00516795865633075
dppD	group_5008	999	1008	0.005159958720330237
group_3514	axyY	3144	3138	0.005148005148005148
oppF~~~dppD	group_4655	1002	1011	0.0051440329218107
group_3807	group_4243	897	810	0.005128205128205128
group_4714	group_5843	1599	1884	0.005098789037603569
group_6582	group_6999	1011	1251	0.0050968399592252805
group_4655	btuD~~~dppD	1011	1146	0.0050968399592252805
group_335	group_4655	1644	1011	0.0050968399592252805
group_1703	group_1135	816	990	0.005089058524173028
group_257	group_6370	1800	2889	0.005084745762711864
group_3592	ompC	1017	1107	0.005065856129685917
group_1042	group_3747	1020	1020	0.005050505050505051
ddpA	group_3958	1614	1644	0.005050505050505051
group_5272	group_6160	1629	1623	0.005021971123666039
gspE	group_5210	1449	1428	0.005007153075822604
group_488	group_481	1428	1440	0.005007153075822604
group_5272	group_4283	1629	1731	0.0050031269543464665
group_1008	btuD~~~dppD	1035	1146	0.004975124378109453
gmk	group_5015	1752	1038	0.00496031746031746
group_4316	group_3673	1854	1887	0.004934210526315789
group_3638	group_7015	789	438	0.004901960784313725
group_6620	group_5824	1056	1068	0.004873294346978557
group_6093	group_6531	3120	3117	0.004859086491739553
group_234	group_233	1884	1887	0.0048543689320388345
group_1135	group_1620	990	855	0.0048484848484848485
group_2714	group_2715	444	444	0.004830917874396135
group_924	group_6381	1092	1068	0.004816955684007707
group_2155	group_2158	660	660	0.004761904761904762
group_927	group_673	1089	1236	0.004721435316336166
group_6135	group_923	1158	1092	0.004708097928436911
group_5843	group_4283	1884	1731	0.004703115814226925
group_1513	group_7061	891	891	0.004645760743321719
group_1482	tsaR	897	909	0.00461361014994233
group_4213	group_2523	465	516	0.004597701149425287
group_5529	copR	699	684	0.0045871559633027525
tar	group_7074	1731	468	0.0045662100456621
group_4992	group_7074	1956	468	0.0045662100456621
group_4667	group_7074	1713	468	0.0045662100456621
group_6650	msrA	690	699	0.004545454545454545
group_863	xerC	1134	1143	0.004528985507246377
group_860	group_6209	1134	1710	0.004528985507246377
group_2073	group_2049	693	702	0.004524886877828055
group_100	group_146	2484	2277	0.004450378282153983
group_6130	group_2625	480	480	0.0044444444444444444
group_5671	group_6007	480	480	0.0044444444444444444
group_1341	group_1350	930	930	0.0044444444444444444
group_4341	abcf	1836	1635	0.0043969849246231155
group_4667	group_6160	1713	1623	0.004394224733207784
group_335	group_4041	1644	1752	0.004337050805452293
group_759	group_4802	1191	1284	0.004306632213608958
group_6024	group_5966	960	1002	0.004301075268817204
group_5049	group_5295	2133	2148	0.0042796005706134095
group_1974	tcyC	732	852	0.004273504273504274
group_1938	group_4849	741	735	0.00425531914893617
ribH	nusB	531	504	0.004219409282700422
group_106	group_124	2469	2403	0.004214075010535188
group_4850	group_6441	1290	1218	0.004208754208754209
group_703	pbuE	1221	1224	0.0041981528127623844
group_5320	group_5081	2181	2244	0.0041841004184100415
group_81	mdeB	2661	2715	0.004180919802356519
group_1145	group_4660	987	1017	0.0041797283176593526
group_6211	group_689	1233	1227	0.004177109440267335
group_5893	group_2536	591	510	0.004166666666666667
group_2527	group_5146	513	510	0.004166666666666667
group_679	gspL	1233	1236	0.004156275976724855
group_6518	group_1906	789	756	0.004132231404958678
glnQ	ehuA	756	771	0.004132231404958678
cntF	oppF~~~dppD	1761	1002	0.00411522633744856
group_1074	group_1075	1008	1008	0.00408997955010225
group_4504	group_4316	1743	1854	0.004086398131932283
group_653	group_5518	1257	1257	0.004074979625101874
siaP	group_1032	1014	1023	0.0040650406504065045
group_4316	oppD	1854	1014	0.0040650406504065045
group_1849	group_1748	768	798	0.0040650406504065045
group_1045	group_977	1017	1053	0.004052684903748734
bioD	group_1831	2097	774	0.004032258064516129
yclP	group_6518	777	789	0.004016064257028112
yclP	group_1748	777	798	0.004016064257028112
group_629	ufaA1	1275	1275	0.004016064257028112
group_415	gabR	1527	1530	0.004008016032064128
group_1797	hpaH	783	801	0.00398406374501992
lysP	group_3688	1542	1587	0.003968253968253968
group_5810	group_3151	285	285	0.00392156862745098
group_4368	group_1754	795	798	0.00392156862745098
group_567	group_576	1332	1326	0.0038580246913580245
mpfA	group_4499	1587	1656	0.0038535645472061657
group_106	group_5308	2469	2379	0.0038314176245210726
group_4992	group_366	1956	1599	0.0038240917782026767
group_233	group_5649	1887	1614	0.003787878787878788
group_4501	group_6160	1884	1623	0.003766478342749529
group_4676	cysW	903	828	0.0037593984962406013
nimR	group_1660	834	834	0.0037313432835820895
group_3976	group_1662	852	834	0.0037313432835820895
group_6295	aidB~~~caiA	837	1716	0.0037174721189591076
group_621	group_3776	1284	840	0.003703703703703704
group_1613	group_5321	855	840	0.003703703703703704
group_6184	group_327	1695	1653	0.0036968576709796672
group_856	group_5650	1137	1137	0.0036133694670280035
group_147	group_151	2274	2271	0.0035698348951361
group_808	group_818	1161	1155	0.0035555555555555557
group_3082	group_3084	312	312	0.0035460992907801418
dan	group_6132	1455	1500	0.0035087719298245615
bdlA	group_6160	1455	1623	0.0035087719298245615
bdlA	group_4501	1455	1884	0.0035087719298245615
group_461	hydA	1470	1491	0.003472222222222222
group_2299	hasA	615	612	0.003436426116838488
axyM	tolC~~~cyaE	1491	1518	0.0034223134839151265
group_6132	group_4841	1500	1497	0.0034083162917518746
group_1376	group_1406	921	915	0.003389830508474576
group_661	group_6575	1245	1227	0.003341687552213868
group_3504	group_5049	2481	2133	0.0033285782215882074
group_1295	group_1307	945	942	0.003289473684210526
group_2218	group_2025	642	714	0.0032679738562091504
group_2043	group_2218	705	642	0.0032679738562091504
rhtB	group_2203	645	645	0.0032520325203252032
fhaC	group_384	1704	1578	0.003229974160206718
group_5273	group_3953	972	966	0.003205128205128205
tctC	group_5483	984	969	0.003194888178913738
group_4714	group_6160	1599	1623	0.0031867431485022306
ppsC	group_5120	978	996	0.0031645569620253164
group_4137	group_5056	981	987	0.0031545741324921135
group_4028	gsiA~~~dppD	984	1023	0.0031446540880503146
group_6160	group_6303	1623	1638	0.003138731952291274
group_6160	group_4283	1623	1731	0.003138731952291274
group_6536	group_6638	993	987	0.003134796238244514
group_340	group_335	1635	1644	0.003115264797507788
group_334	group_289	1644	1728	0.0030978934324659233
nikD	oppF~~~dppD	1650	1002	0.0030864197530864196
group_564	group_576	1335	1326	0.0030864197530864196
group_340	group_1084	1635	1002	0.0030864197530864196
oppD	gsiA~~~dppD	1014	1023	0.003048780487804878
group_338	oppD	1638	1014	0.003048780487804878
group_1049	group_6674	1017	1017	0.00303951367781155
group_6709	group_2003	690	723	0.0030303030303030303
group_2088	group_4112	690	699	0.0030303030303030303
group_5813	group_1490	693	897	0.0030165912518853697
group_6972	group_6941	1605	363	0.003003003003003003
yjgR~~~cedB	group_2068	1527	699	0.0029895366218236174
group_4501	group_4283	1884	1731	0.0029394473838918285
oprZ	axyM	1392	1491	0.002936857562408223
group_3504	group_116	2481	2430	0.002916666666666667
group_4151	tonB	717	816	0.002911208151382824
group_509	group_3512	1407	1410	0.002904865649963689
group_6440	group_6379	726	1449	0.0028735632183908046
group_484	aRO8~~~gabR	1434	1533	0.002849002849002849
group_3620	group_4549	1086	1089	0.002840909090909091
group_4243	group_4849	810	735	0.0028368794326241137
ugpC	group_883	1089	1122	0.0028328611898017
metN	group_4247	1089	1119	0.0028328611898017
group_1941	group_5812	741	930	0.0028129395218002813
group_2844	group_2846	399	399	0.0027100271002710027
group_1854	group_1857	768	768	0.0027100271002710027
acnA	acnD	2706	2619	0.0027037466203167246
group_230	dctM	1893	1881	0.002701242571582928
group_7081	group_7083	828	771	0.002699055330634278
yclP	group_4341	777	1836	0.002677376171352075
tctD~~~ompR	group_4593	777	1443	0.002677376171352075
group_6999	group_1803	1251	783	0.0026560424966799467
group_1781	group_6286	786	792	0.0026455026455026454
yxeP	group_3834	1173	1179	0.0026246719160104987
group_1752	group_1710	798	813	0.0026041666666666665
group_1744	catM	801	945	0.0025940337224383916
group_4243	artM	810	810	0.002564102564102564
group_6661	group_3942	1206	1251	0.002551020408163265
group_366	group_5651	1599	1914	0.0025493945188017845
group_1703	group_1036	816	1023	0.002544529262086514
group_361	group_3958	1608	1644	0.0025348542458808617
lptB	group_1677	822	825	0.0025252525252525255
group_3903	group_1135	825	990	0.0025157232704402514
group_4545	group_1670	828	828	0.002506265664160401
nikD	cntF	1650	1761	0.0024691358024691358
group_1620	group_1036	855	1023	0.0024242424242424242
group_1614	group_1585	855	867	0.0024242424242424242
fusA	group_6444	2103	2112	0.00241196333815726
hpnD	hpnE	864	1398	0.002398081534772182
group_5842	group_6209	1701	1710	0.0023937761819269898
irtA	group_6047	1803	1737	0.0023432923257176333
group_4504	group_4041	1743	1752	0.002335084646818447
group_1516	group_6422	888	903	0.002331002331002331
group_576	melB~~~abaF	1326	1329	0.0023148148148148147
cntF	group_4316	1761	1854	0.002310803004043905
group_6598	group_3891	900	948	0.0022988505747126436
group_1409	group_5044	912	909	0.0022753128555176336
group_664	group_2637	1242	474	0.0022522522522522522
bfrD	group_152	2250	2271	0.0022522522522522522
group_5812	group_276	930	1755	0.0022222222222222222
group_6042	group_5999	945	1461	0.002185792349726776
group_1083	group_4301	1002	966	0.002136752136752137
group_5273	group_6536	972	993	0.0021231422505307855
group_6192	group_1	12669	12393	0.002103049421661409
group_1131	group_1116	990	993	0.0020833333333333333
group_6396	group_2496	516	525	0.00205761316872428
group_2520	group_4314	516	990	0.00205761316872428
group_1078	group_1074	1005	1008	0.0020512820512820513
group_4988	group_3	8337	10683	0.0020464668351992295
group_102	group_96	2481	2505	0.002039983680130559
group_1049	yhdW	1017	1017	0.002026342451874367
group_409	group_4964	1536	1512	0.0020242914979757085
group_1008	group_3632	1035	1632	0.001990049751243781
cntF	group_1008	1761	1035	0.001990049751243781
group_10	group_12	7245	6081	0.0019831432821021317
group_990	group_970	1047	1056	0.0019665683382497543
group_55	group_6079	3081	3099	0.0019665683382497543
group_85	msbA	2604	3621	0.0019425019425019425
group_4797	group_4801	1128	1062	0.001937984496124031
group_4493	group_7016	2154	1074	0.0019157088122605363
group_40	group_5564	3183	3237	0.0019029495718363464
group_6503	group_4069	1089	1089	0.0018885741265344666
group_4064	group_883	1089	1122	0.0018885741265344666
group_5884	btuB	2163	2169	0.001875293014533521
group_340	group_4122	1635	1656	0.001869158878504673
group_338	group_340	1638	1635	0.001869158878504673
nikD	group_4041	1650	1752	0.001851851851851852
group_883	msbA	1122	3621	0.0018315018315018315
group_4988	group_12	8337	6081	0.0018178813419269541
group_853	group_857	1137	1137	0.0018066847335140017
group_2358	group_2334	588	600	0.0017921146953405018
group_821	betI	1155	1806	0.0017777777777777779
group_6397	group_5308	2493	2379	0.0017028522775649213
group_132	group_118	2382	2427	0.0017006802721088435
group_2269	group_3704	624	621	0.001692047377326565
group_694	group_6606	1224	1221	0.0016792611251049538
group_6435	group_6516	639	657	0.0016420361247947454
group_6999	group_7014	1251	1251	0.001638001638001638
otnK	group_6199	1254	1263	0.0016339869281045752
group_6079	group_6103	3099	3114	0.0016291951775822744
group_6093	group_43	3120	3177	0.0016181229773462784
group_4851	group_4846	651	696	0.001610305958132045
group_622	group_4619	1281	1275	0.001606425702811245
group_601	group_585	1299	1317	0.0015760441292356187
group_3658	group_4218	1314	1308	0.001564945226917058
group_3658	group_558	1314	1341	0.001557632398753894
group_564	group_3755	1335	1326	0.0015432098765432098
group_4341	bioM	1836	678	0.0015432098765432098
aceE	group_81	2709	2661	0.0015203344735841885
group_6423	urtE	714	2490	0.0014619883040935672
group_2008	group_6423	720	714	0.0014619883040935672
group_181	group_195	2142	2100	0.0014492753623188406
group_4553	malQ	2118	2118	0.0014367816091954023
group_4653	group_5049	2196	2133	0.0014265335235378032
group_1973	group_1924	732	747	0.0014245014245014246
group_1899	group_1974	756	732	0.0014245014245014246
group_4849	group_6379	735	1449	0.0014184397163120568
group_1952	group_4243	738	810	0.0014124293785310734
bdlA	group_4714	1455	1599	0.0014035087719298245
bdlA	group_333	1455	1647	0.0014035087719298245
glnQ	group_5450	756	753	0.0013831258644536654
group_1847	group_1860	768	768	0.0013550135501355014
ugpC	phnC	1089	771	0.001349527665317139
group_1008	phnC	1035	771	0.001349527665317139
group_5178	group_6784	2895	1536	0.0013280212483399733
group_4048	group_5331	1545	1938	0.0013201320132013201
group_247	group_6518	1839	789	0.0013175230566534915
group_394	group_3	1566	10683	0.0013020833333333333
group_6093	group_3514	3120	3144	0.0012944983818770227
group_369	group_5227	1596	1578	0.0012919896640826874
group_3514	group_43	3144	3177	0.0012845215157353885
group_3618	group_6160	1596	1623	0.001277139208173691
group_132	group_133	2382	2382	0.0012755102040816326
tar	group_4714	1731	1599	0.0012746972594008922
group_4714	group_6303	1599	1638	0.0012746972594008922
group_4714	group_4283	1599	1731	0.0012746972594008922
group_1695	group_5321	816	840	0.001272264631043257
group_315	group_359	1674	1611	0.001265022137887413
group_4905	tar	1617	1731	0.001260239445494644
group_4905	group_5651	1617	1914	0.001260239445494644
group_334	group_4635	1644	1620	0.0012578616352201257
group_5843	group_6160	1884	1623	0.0012554927809165098
group_5272	group_6303	1629	1638	0.0012507817385866166
group_5272	group_5843	1629	1884	0.0012507817385866166
group_5272	group_333	1629	1647	0.0012507817385866166
nikD	group_3632	1650	1632	0.0012484394506866417
group_338	group_4041	1638	1752	0.0012437810945273632
pqiB	group_336	1671	1641	0.0012414649286157666
group_4784	torA	837	2550	0.0012391573729863693
tar	group_333	1731	1647	0.0012368583797155227
nikD	msbA	1650	3621	0.0012345679012345679
group_1623	group_1579	852	870	0.0012165450121654502
group_3979	group_1	12693	12393	0.0012132977432661976
group_1588	group_530	867	1380	0.0011947431302270011
group_1564	group_1542	876	882	0.001182033096926714
group_4316	group_4041	1854	1752	0.0011614401858304297
group_3807	cheA	897	2154	0.0011534025374855825
group_5621	group_5331	1803	1938	0.0011280315848843769
dppC	group_3940	927	942	0.0011148272017837235
group_1233	group_1339	966	933	0.0011074197120708748
mdoB	group_5125	1896	1929	0.0010718113612004287
group_1208	group_1184	972	978	0.0010615711252653928
group_1165	group_1152	981	984	0.0010515247108307045
group_6120	group_1133	999	990	0.0010416666666666667
group_4493	group_5694	2154	1959	0.0010368066355624676
group_340	oppD	1635	1014	0.0010162601626016261
gsiA~~~dppD	group_4674	1023	2259	0.0010070493454179255
group_56	group_6079	3078	3099	0.000984251968503937
group_4390	group_6304	1056	1764	0.0009746588693957114
group_6103	mdtC	3114	3210	0.0009727626459143969
group_4988	group_10	8337	7245	0.0009702009702009702
group_939	group_923	1080	1092	0.0009523809523809524
group_5320	group_4493	2181	2154	0.0009416195856873823
takP	group_6485	1278	1098	0.0009363295880149813
group_5150	group_5464	1176	1173	0.0008748906386701663
group_5323	group_3834	1203	1179	0.0008703220191470844
group_128	group_131	2391	2382	0.0008503401360544217
group_59	group_113	3066	2442	0.0008291873963515755
group_109	group_4981	2451	2631	0.0008261049153242462
group_602	dctQ	1299	1410	0.0007880220646178094
group_564	group_567	1335	1332	0.0007680491551459293
group_5823	group_558	1359	1341	0.0007627765064836003
group_505	group_6060	1410	1416	0.0007246376811594203
group_3979	group_69	12693	2871	0.0007039774727208729
group_4868	group_5331	1491	1938	0.0006844626967830253
group_4087	group_4841	1542	1497	0.0006816632583503749
group_412	group_424	1530	1515	0.0006734006734006734
group_59	group_12	3066	6081	0.0006587615283267457
group_3632	group_3673	1632	1887	0.0006242197253433209
cntF	group_3632	1761	1632	0.0006242197253433209
nikD	group_340	1650	1635	0.0006230529595015577
cntF	group_340	1761	1635	0.0006230529595015577
cntF	group_4041	1761	1752	0.0005807200929152149
group_232	group_3513	1887	1911	0.0005385029617662897
group_0	group_1	12705	12393	0.000485319097306479
group_108	group_122	2460	2409	0.0004203446826397646
group_10	group_3	7245	10683	0.0002772002772002772
group_0	group_6192	12705	12669	0.00023736055067647758
group_3979	group_5826	12693	12303	0.00016295934164425977
group_6	group_3758	8493	12921	0.0001183011948420679
